id,title,artist_ids,popularity,release_date
1zi7xx7UVEFkmKfv06H8x0,"One Dance","['3TVXtAsR1Inumwj472S9r4', '3tVQdUvClmAT7URs9V3rsp', '77DAFfvm3O9zT5dIoG0eIO']",83,2016-05-06
3a1lNhkSLSkpJE4MSHpDu9,"Congratulations","['246dkjvS1zLTtiykXe5h60', '0VRj0yCOv2FXJNP47XQnx5']",83,2016-12-09
2IVsRhKrx8hlQBOWy4qebo,"Mr Loverman","['0ZUvK7zGdXLd78mQr3t1Tw']",83,2016-04-08
6i0V12jOa3mr6uu4WYhUBr,"Heathens","['3YQKmKGau1PzlVlkL1iodx']",83,2016-06-16
0uxSUdBrJy9Un0EYoBowng,"20 Min","['4O15NlyKLIASxsJ0PrXPfz']",83,2017-11-17
5vjLSffimiIP26QG5WcN2K,"Hold On","['5D3muNJhYYunbRkh3FKgX0']",83,2017-02-03
52okn5MNA47tk87PeZJLEL,"Let You Down","['6fOMl44jA4Sp5b9PpYCkzz']",83,2017-10-06
7floNISpH8VF4z4459Qo18,"Look At Me!","['15UsOTVnJzReFVN1VCnxy4']",83,2017-02-20
7KXjTSCq5nL1LoYtL7XAwS,"HUMBLE.","['2YZyLoL8N0Wb9xBt1NhZWg']",83,2017-04-14
3QGsuHI8jO1Rx4JWLUh9jd,"Treat You Better","['7n2wHs1TKAczGzO7Dd2rGr']",83,2017-04-20
7JJmb5XwzOO8jgpou264Ml,"There's Nothing Holdin' Me Back","['7n2wHs1TKAczGzO7Dd2rGr']",83,2017-04-20
2RttW7RAu5nOAfq6YFvApB,"Happier","['6eUKZXaKkcviH0Ku9w2n3V']",83,2017-03-03
7sO5G9EABYOXQKNPNiE9NR,"Ric Flair Drip (& Metro Boomin)","['4DdkRBBYG6Yk9Ka8tdJ9BW', '0iEtIxbK0KxaSlF7G42ZOp']",83,2017-10-30
4UKCKdYiLN6IMA5ZESUTL7,"the remedy for a broken heart (why am I so in love)","['15UsOTVnJzReFVN1VCnxy4']",83,2018-03-16
69vToJ9BMbbLlFZo7k7A7B,"You Are The Reason","['6ydoSd3N2mwgwBHtF6K7eX']",83,2018-03-09
09mEdoA6zrmBPgTEN5qXmN,"Call Out My Name","['1Xyo4u8uXC1ZmMpatF05PJ']",83,2018-03-30
4jvjzW7Hm0yK4LvvE0Paz9,"Falling Down - Bonus Track","['2kCcBybjl3SAtIcwdWpUe3', '15UsOTVnJzReFVN1VCnxy4']",83,2018-11-09
7eBqSVxrzQZtK2mmgRG6lC,"Murder On My Mind","['1cNDP5yjU5vjeR8qMf4grg']",83,2018-08-03
7ef4DlsgrMEH11cDZd32M6,"One Kiss (with Dua Lipa)","['7CajNmpbOovFoOoasH2HaY', '6M2wZ9GZgrQXHCFfjv46we']",83,2018-04-06
1Bhm5HNO1cq8olDbBmokyL,"Copines","['7IlRNXHjoOCgEAWN5qYksg']",83,2018-11-02
09IStsImFySgyp0pIQdqAc,"The Middle","['2qxJFvFYMEDqd7ui6kSAcq', '6WY7D3jk8zTrHtmkqqo5GI', '4lDBihdpMlOalxy1jkUbPl']",83,2018-01-23
58q2HKrzhC3ozto2nDdN4z,"I Like It","['4kYSro6naA4h99UJvo89HB', '4q3ewBCX7sLwd24euuV69X', '1vyhD5VmyZ7KMfW5gqLgo5']",83,2018-04-06
2BOqDYLOJBiMOXShCV1neZ,"Dancing On My Own","['6ydoSd3N2mwgwBHtF6K7eX']",83,2018-03-09
5p7ujcrUXASCNwRaWNHR1C,"Without Me","['26VFTg2z8YR0cCuwLzESi2']",83,2018-10-04
1lOe9qE0vR9zwWQAOk6CoO,"Ransom","['4Ga1P7PMIsmqEZqhYZQgDo']",83,2019-08-30
7xQAfvXzm3AkraOtGPWIZg,"Wow.","['246dkjvS1zLTtiykXe5h60']",83,2019-09-06
2YpeDb67231RjR0MgVLzsG,"Old Town Road - Remix","['7jVv8c5Fj3E9VhNjxT4snq', '60rpJ9SgigSd16DOAG7GSa']",83,2019-06-21
3pCt2wRdBDa2kCisIdHWgF,"To the Bone","['7d86ERlvO5UG44j7Va0Y0C']",83,2019-06-14
4Of7rzpRpV1mWRbhp5rAqG,"Bruises","['4GNC7GD6oZMSxPGyXy4MNB']",83,2019-05-17
6N22FZs2ZhPBYi3b9XPajV,"Still Don't Know My Name","['2feDdbD5araYcm6JhFHHw7']",83,2019-10-04
6XHVuErjQ4XNm6nDPVCxVX,"No Guidance (feat. Drake)","['7bXgB6jMjp9ATFy66eO08Z', '3TVXtAsR1Inumwj472S9r4']",83,2019-06-28
3QzAOrNlsabgbMwlZt7TAY,"Ballin' (with Roddy Ricch)","['0YinUQ50QDB7ZxSCLyQ40k', '757aE44tKEUQEqRuT6GnEB']",83,2019-06-28
7ce20yLkzuXXLUhzIDoZih,"Before You Go","['4GNC7GD6oZMSxPGyXy4MNB']",83,2019-11-19
6Gg1gjgKi2AK4e0qzsR7sd,"Bandit (with YoungBoy Never Broke Again)","['4MCBfE4596Uoi2O4DtmEMz', '7wlFDEWiM5OoIAt8RSli8b']",83,2019-10-04
6uFn47ACjqYkc0jADwEdj1,"Pop Out (feat. Lil Tjay)","['6AgTAQt8XS6jRWi4sX7w49', '6jGMq4yGs7aQzuGsMgVgZR']",83,2019-06-07
3HVWdVOQ0ZA45FuZGSfvns,"I Don't Care (with Justin Bieber)","['6eUKZXaKkcviH0Ku9w2n3V', '1uNFoZAHBGtllmzznpCI3s']",83,2019-05-10
2HYvkdq6lpFXkVz9Tfqi8r,"Big Gangsta","['1gPhS1zisyXr5dHTYZyiMe']",83,2019-05-31
6CcJMwBtXByIz4zQLzFkKc,"i love you","['6qqNVTkY8uBg9cP3Jd7DAH']",83,2019-03-29
0DmAvNCAK08oCi7miSZUIY,"Lasting Lover","['1IueXOQyABrMOprrzwQJWN', '4IWBUUAFIplrNtaOHcJPRM']",83,2020-09-04
7LE1K0lZyRFZjSlrnm7lfD,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix","['2cPqdH7XMvwaBJEVjheH8g', '7iK8PXO48WeuP03g8YR51W', '1mcTU81TzQhprhouKaTkpq', '2ydZrTy8U3kOMOzx20s3dg', '0EFisYRi20PTADoJrifHrz', '47MpMsUfWtgyIIBEFOr4FE', '1WMwuNKzEFtU6pPkdtryYS']",83,2020-12-17
1xqRKo0SDFDO5Jy8yEVD0X,"ROLLIN N CONTROLLIN FREESTYLE","['22hWz22JAmIhIEp0u1X01L']",83,2020-08-07
7x4ASXYEKfQBCewcZhK776,"Ay, DiOs Mío!","['790FomKkXshlbRYZFtlgla']",83,2020-07-10
4wVOKKEHUJxHCFFNUWDn0B,"Chicago Freestyle (feat. Giveon)","['3TVXtAsR1Inumwj472S9r4', '4fxd5Ee7UefO4CUXgwJ7IP']",83,2020-05-01
1H7KnK26kc1YyellpbINEn,"The Woo (feat. 50 Cent & Roddy Ricch)","['0eDvMgVFoNV3TpwtrVCoTj', '3q7HBObVc0L8jNeTe5Gofh', '757aE44tKEUQEqRuT6GnEB']",83,2020-07-03
0GzuHFG4Ql6DoyxFRnIk3F,"Hawái - Remix","['1r4hJ1h58CWwUQe3MxPuau', '1Xyo4u8uXC1ZmMpatF05PJ']",83,2020-11-05
4aarlAfLKVCTxUDNgbwhjH,"Cry Baby (feat. DaBaby)","['181bsRPaVXVlUKXrxwZfHK', '4r63FhuTkUYltbVAg5TQnk']",83,2020-11-20
6dyUkkcyYuDiHOwIRXYOJm,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix","['3E6xrwgnVfYCrCs0ePERDz', '0eHQ9o50hj6ZDNBt6Ys1sD', '329e4yvIujISKGKz1BZZbO', '5bWUlnPx9OYKsLiUJrhCA1', '1ljNTY4uIBecRJmy69UNWt', '37230BxxYs9ksS7OkZw3IU', '7iK8PXO48WeuP03g8YR51W']",83,2020-01-24
2tFwfmceQa1Y6nRPhYbEtC,"CÓMO SE SIENTE - Remix","['0EFisYRi20PTADoJrifHrz', '4q3ewBCX7sLwd24euuV69X']",83,2020-05-09
6wJYhPfqk3KGhHRG76WzOh,"Blueberry Faygo","['5zctI4wO9XSKS8XwcnqEHk']",83,2020-02-07
4R2kfaDFhslZEMJqAFNpdd,"cardigan","['06HL4z0CvFAxyc27GXpf02']",83,2020-07-24
24ySl2hOPGCDcxBxFIqWBu,"Rain On Me (with Ariana Grande)","['1HY2Jd0NmPuamShAr6KMms', '66CXWjxzNUsdJxJ2JdwvnR']",83,2020-05-22
5VlTQnZO89Ioku8ssdbqJk,"Dead Man Walking","['3tlXnStJ1fFhdScmQeLpuG']",83,2020-09-18
0QglpM23kl9ldvVdoYNZwF,"Mds","['1TYJOhNSxMOODWiDVhuyZb', '1mV9h1AwhRXSjBFcYpajgY']",83,2020-05-19
7bCfHiRcfUjG0YVVNUL7Ve,"E-GIRLS ARE RUINING MY LIFE!","['7yntSJ6uojO3z6GFUVwhAW', '0x7qiZJaal6j8qS7yCydFk']",83,2020-09-25
1FP9s72rDYty6mfoOEYKnE,"All We Got (feat. KIDDO)","['3t5xRXzsuZmMDkQzgOX35S', '5pXe6yFchq1oyYK3rq2A8i']",83,2020-10-16
6CDzDgIUqeDY5g8ujExx2f,"Heat Waves","['4yvcSjfu4PC0CYQyLy4wSq']",83,2020-06-29
1jaTQ3nqY3oAAYyCTbIvnM,"WHATS POPPIN","['2LIk90788K0zvyj2JJVwkJ']",83,2020-03-13
5SWnsxjhdcEDc7LJjq9UHk,"Runnin","['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp']",83,2020-10-02
78SeXVRJ7KCqVmOwTiFjnI,"Nathy Peluso: Bzrp Music Sessions, Vol. 36","['716NhGYqD1jl2wI1Qkgq36', '3VHAySZQPlfGlNLslzXYpN']",83,2020-11-27
27u7t9d7ZQoyjsCROHuZJ3,"Tick Tock (feat. 24kGoldn)","['6MDME20pz9RveH9rEXvrOM', '1MIVXf74SZHmTIp4V4paH4', '6fWVd57NKTalqvmjRd2t8Z']",83,2020-08-21
7AzlLxHn24DxjgQX73F9fU,"No Idea","['4Gso3d4CscCijv0lmajZWs']",83,2020-03-13
0WlmiIK5qFQ4dAB4mCA4sI,"Amor da Despedida","['5Lv2GUVwqmQBPwrTrxucE5', '1oSgjdbgLYULVmEBojPRw8']",83,2020-11-06
2DEZmgHKAvm41k4J3R2E9Y,"Safaera","['4q3ewBCX7sLwd24euuV69X', '4IMAo2UQchVFyPH24PAjUs', '12vb80Km0Ew53ABfJOepVz']",83,2020-02-28
51Of5p3lKZeOg6itfs4og4,"Lovefool","['7ACEUD7UsmmXrnj4OLt8f9']",83,2020-05-08
2pBEAodCImE4LgbKAG4bfz,"Último Beijo","['5JXhkyafynxCvxtov7C1PV', '1AL2GKpmRrKXkYIcASuRFa']",83,2020-11-27
4ZRrLHqzhGRXYj2qcB4s5S,"Tattoo - Remix with Camilo","['1mcTU81TzQhprhouKaTkpq', '28gNT5KBp7IjEOQoevXf9N']",83,2020-07-09
4Ls13Ag4SWnniiX4QLRltL,"Acaso","['3TJGVUkSJzk5ZPixMFczZX']",83,2020-07-28
0t1kP63rueHleOhQkYSXFY,"Dynamite","['3Nrfpe0tUJi4K4DXYWgMUX']",83,2020-08-28
1J14CdDAvBTE1AJYUOwl6C,"Arcade","['3klZnJvYGIbWritVwQD434']",83,2020-11-12
17vGPZ5EsdvtgAOCD4FLWI,"AP - Music from the film Boogie","['0eDvMgVFoNV3TpwtrVCoTj']",83,2021-02-26
0osvOdeD3YXZiWkT8MKolJ,"Lifestyle (feat. Adam Levine)","['07YZf4WDAMNwqr4jfgOZ8y', '4bYPcJP5jwMhSivRcqie2n', '04gDigrS5kc9YWfZHwBETP']",83,2021-01-21
6Xgq7MvZiet0hVi3KaDSgJ,"Holy (feat. Chance The Rapper)","['1uNFoZAHBGtllmzznpCI3s', '1anyVhU62p31KFi8MEzkbf']",83,2021-03-19
6I3mqTwhRpn34SLVafSH7G,"Ghost","['1uNFoZAHBGtllmzznpCI3s']",83,2021-03-19
59fFsGRwFiuhxKDPc1k6xW,"Opp Stoppa (feat. 21 Savage)","['3gGUMEwIX6XodWsYEvKSal', '1URnnhqYAYcrqrcwql10ft']",83,2021-01-22
5glMxRMRHGBRj6bydBjoPM,"FALA MAL DE MIM","['5wbf52LA6kcaboHSN6NEF1', '1NNT7LXreEsY7C0bHlCWDp', '1AL2GKpmRrKXkYIcASuRFa']",83,2021-01-28
0DlHQxrVijRqVUfuS6PKaY,"Deixa de Onda (Porra Nenhuma)","['6xlRSRMLgZbsSNd0BMobwy', '5YwzDz4RJfTiMHS4tdR5Lf', '3CDoRporvSjdzTrm99a3gi']",83,2021-01-21
2MlOUXmcofMackX3bxfSwi,"Jerusalema (feat. Nomcebo Zikode)","['523y9KSneKh6APd1hKxLuF', '4cfKtwkefMW3aiXtxfw8w6']",83,2020-01-24
2ayIgfvWo3SfYP2pVOr4pC,"Gone","['3eVa5w3URK5duf6eyVDbu9']",83,2021-03-12
161DnLWsx1i3u1JT05lzqU,"Talking to the Moon","['0du5cEVh5yTK9QJze8zA0C']",83,2010-10-05
7BqBn9nzAq8spo5e7cZ0dJ,"Just the Way You Are","['0du5cEVh5yTK9QJze8zA0C']",83,2010-10-05
7tqhbajSfrz2F7E1Z75ASX,"Ain't No Mountain High Enough","['3koiLjNrgRTNbOwViDipeA', '75jNCko3SnEMI5gwGqrbb8']",82,1967-08-29
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)","['3PhoLpVuITZKcymswpck5b']",82,1972-05-19
2RlgNHKcydI9sayD2Df2xp,"Mr. Blue Sky","['7jefIIksOi1EazgRTfW2Pk']",82,1977
5e9TFTbltYBg2xThimr0rU,"The Chain - 2004 Remaster","['08GQAI4eElDnROBrJRGE0X']",82,1977-02-04
5T8EDUDqKcs6OSOwEsfqG7,"Don't Stop Me Now - Remastered 2011","['1dfeR4HaWDbWqFHLkxsg1d']",82,1978-11-10
4bHsxqR3GMrXTxEPLuK5ue,"Don't Stop Believin'","['0rvjqX7ttXeg3mTy8Xscbt']",82,1981
1ko2lVN0vKGUl9zrU0qSlT,"Just the Two of Us (feat. Bill Withers)","['05YVYeV4HxYp5rrWalvuE1', '1ThoqLcyIYvZn7iWbj8fsj']",82,1985
7o2CTH4ctstm8TNelqjb51,"Sweet Child O' Mine","['3qm84nBOXUEQ2vnTfUTTFC']",82,1987-07-21
48UPSzbZjgc449aqz8bxox,"Californication","['0L8ExT028jH3ddEcZwqJJ5']",82,1999-06-08
0I3q5fE6wg7LIfHGngUTnV,"Ms. Jackson","['1G9G7WwrXka3Z1r7aIDjI7']",82,2000-10-31
5W8YXBz9MTIDyrpYaCg2Ky,"Last Resort","['4RddZ3iHvSpGV4dvATac9X']",82,2001-04-25
003vvx7Niy0yvhvHt4a68B,"Mr. Brightside","['0C0XlULifJtAgn6ZNCW2eu']",82,2004
4RCWB3V8V0dignt99LZ8vH,"Hey There Delilah","['1g1yxsNVPhMUl9GrMjEb2o']",82,2005-01-01
2gam98EZKrF9XuOkU13ApN,"Promiscuous","['2jw70GZXlAI8QzWeY2bgRc', '5Y5TRrQiqgUO4S36tzjIRZ']",82,2006-01-01
4fzsfWzRhPawzqhX8Qt9F3,"Stronger","['5K4W6rqBFWDnAN6FQUkS6x']",82,2007-09-11
0ntQJM78wzOLVeCUAW7Y45,"Sex on Fire","['2qk9voo8llSGYcZ6xrBzKx']",82,2008-09-23
4kLLWz7srcuLKA7Et40PQR,"I Gotta Feeling","['1yxSLGMDHlW21z4YXirZDS']",82,2009-01-01
0I1eFRytp4XRhLCjT6tZm7,"I Can't Handle Change","['7dIpKWlEeAljA20vFJ82RD']",82,2010-03-14
6jg5SRvdGxvJ0DzNV0UqEK,"Please Don't Go","['2KsP6tYLJlTBvSUxnwlVWa']",82,2010-08-09
4QNpBfC0zvjKqPJcyqBy9W,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)","['0TnOYISbd1XYRBk9myaseg', '21E3waRsmPlU7jZsS13rcj', '4D75GcNG95ebPtNvoNVXhz', '1ruutHJcECI7cos2n5TqpO']",82,2011-06-17
4Li2WHPkuyCdtmokzW2007,"Ni**as In Paris","['3nFkdlSjzX9mRTtwJOzDYB', '5K4W6rqBFWDnAN6FQUkS6x']",82,2011-08-08
2iUmqdfGZcHIhS3b9E9EWq,"Everybody Talks","['0RpddSzUHfncUWNJXKOsjy']",82,2012-01-01
6IbnUaczZBT34DhaD6S18F,"Bubblegum Bitch","['6CwfuxIqcltXDGjfZsMd9A']",82,2012-04-30
1gihuPhrLraKYrJMAEONyc,"Feel So Close - Radio Edit","['7CajNmpbOovFoOoasH2HaY']",82,2012-10-29
5qaEfEh1AtSdrdrByCP7qR,"Demons","['53XhwfbYqKCa1cC15pYq2q']",82,2012-09-04
5XeFesFbtLpXzIVDNQP22n,"I Wanna Be Yours","['7Ln80lUS6He07XvHI8qqHH']",82,2013-09-09
4rHZZAmHpZrA3iH5zx8frV,"Mirrors","['31TPClRtHm23RisEBtV3X7']",82,2013-03-15
6Z8R6UsFuGXGtiIxiD8ISb,"Safe And Sound","['4gwpcMTbLWtBUlOijbVpuu']",82,2013
4kbj5MwxO1bq9wjT5g9HaA,"Shut Up and Dance","['6DIS6PRrLS3wbnZsf7vYic']",82,2014-12-02
2bJvI42r8EF3wxjOuDav4r,"Time of Our Lives","['0TnOYISbd1XYRBk9myaseg', '21E3waRsmPlU7jZsS13rcj']",82,2014-11-21
7795WJLVKJoAyVoOtCWqXN,"I'm Not The Only One","['2wY79sveU1sp5g7SokKOiI']",82,2014-05-26
3DmW6y7wTEYHJZlLo1r6XJ,"Shower","['4obzFoKoKRHIphyHzJ35G3']",82,2014-04-23
2iuZJX9X9P0GKaE93xcPjk,"Sugar","['04gDigrS5kc9YWfZHwBETP']",82,2014-09-02
2Z8WuEywRWYTKe1NybPQEW,"Ride","['3YQKmKGau1PzlVlkL1iodx']",82,2015-05-15
0y60itmpH0aPKsFiGxmtnh,"Wait a Minute!","['3rWZHrfrsPBxVy692yAIxF']",82,2015-01-11
22VdIZQfgXJea34mQxlt81,"Can't Feel My Face","['1Xyo4u8uXC1ZmMpatF05PJ']",82,2015-08-28
2K87XMYnUMqLcX3zvtAF4G,"Drag Me Down","['4AK6F7OLvEQ5QYCBNiQWHq']",82,2015-11-13
04aAxqtGp5pv12UXAg4pkq,"Centuries","['4UXqAaa6dQYAk18Lv7PEgX']",82,2015-01-20
0lYBSQXN6rCTvUZvg9S0lU,"Let Me Love You","['540vIaP2JwjQb9dm3aArA4', '1uNFoZAHBGtllmzznpCI3s']",82,2016-08-05
7vGuf3Y35N4wmASOKLUVVU,"Silence","['64KEffDW9EtZ1y2vBYgq8T', '6LuN9FCkKOj5PcnpouEgny']",82,2017-08-11
1j4kHkkpqZRBwE0A4CN4Yv,"Dusk Till Dawn - Radio Edit","['5ZsFI1h6hIdQRw2ti0hz81', '5WUlDfRSoLAfcVSX1WnrxN']",82,2017-09-07
7hDVYcQq6MxkdJGweuCtl9,"ocean eyes","['6qqNVTkY8uBg9cP3Jd7DAH']",82,2017-12-22
0VgkVdmE4gld66l8iyGjgx,"Mask Off","['1RyvyyTE3xzB2ZywiAwp0i']",82,2017-06-30
7KA4W4McWYRpgf0fWsJZWB,"See You Again (feat. Kali Uchis)","['4V8LLVI7PbaPR0K2TGSxFF', '1U1el3k54VvEUzo3ybLPlM']",82,2017-07-21
5Z3GHaZ6ec9bsiI5BenrbY,"Young Dumb & Broke","['6LuN9FCkKOj5PcnpouEgny']",82,2017-04-27
3B54sVLJ402zGa6Xm4YGNe,"Unforgettable","['6vXTefBL93Dj5IqAWq6OTv', '1zNqQNIdeOUZHb8zbZRFMX']",82,2017-07-14
1mXVgsBdtIVeCLJnSnmtdV,"Too Good At Goodbyes","['2wY79sveU1sp5g7SokKOiI']",82,2017-11-03
2ekn2ttSfGqwhhate0LSR0,"New Rules","['6M2wZ9GZgrQXHCFfjv46we']",82,2017-06-02
2iUXsYOEPhVqEBwsqP70rE,"Youngblood","['5Rl15oVamLq7FbSb0NNBNy']",82,2018-06-15
3EPXxR3ImUwfayaurPi3cm,"Be Alright","['3QSQFmccmX81fWCUSPTS7y']",82,2018-06-29
78QR3Wp35dqAhFEc2qAGjE,"Drip Too Hard (Lil Baby & Gunna)","['5f7VJjfbwm532GiveGC0ZK', '2hlmm7s2ICUX0LVIhVFlZQ']",82,2018-10-05
1rfofaqEpACxVEHIZBJe6W,"Havana (feat. Young Thug)","['4nDoRrQiYLoBzwC5BhVJzF', '50co4Is1HCEo8bhOyUWKpn']",82,2018-01-12
58wyJLv6yH1La9NIZPl3ne,"Can We Kiss Forever?","['4qIVPF0s71ZYW3qzhu5GkF', '7KHA7OOevgTDFhlym0oEyP']",82,2018-08-31
2RSHsoi04658QL5xgQVov3,"Bad Liar","['53XhwfbYqKCa1cC15pYq2q']",82,2018-11-09
1BYZxKSf0aTxp8ZFoeyM3d,"we fell in love in october","['3uwAm6vQy7kWPS2bciKWx9']",82,2018-11-21
5cF0dROlMOK5uNZtivgu50,"Attention","['6VuMaDnrHyPL1p4EHjYLi7']",82,2018-05-11
2IRZnDFmlqMuOrYOLnZZyc,"Going Bad (feat. Drake)","['20sxb77xiYeusSH8cVdatc', '3TVXtAsR1Inumwj472S9r4']",82,2018-11-30
0E9ZjEAyAwOXZ7wJC0PD33,"In My Mind","['3v6Ji4uoWtKRkhuDUaxi9n', '1OAjDaKgg00KCUYqDe68un']",82,2018-06-08
08bNPGLD8AhKpnnERrAc6G,"FRIENDS","['64KEffDW9EtZ1y2vBYgq8T', '1zNqDE7qDGCsyzJwohVaoX']",82,2018-02-09
2FY7b99s15jUprqC0M5NCT,"Natural","['53XhwfbYqKCa1cC15pYq2q']",82,2018-11-09
0AUyNF6iFxMNQsNx2nhtrw,"Blood // Water","['4ZgQDCtRqZlhLswVS6MHN4']",82,2018-05-04
18uwL0vNUanqZH0ro2QcOP,"comethru","['3gIRvgZssIb9aiirIg0nI3']",82,2018-09-28
2TH65lNHgvLxCKXM3apjxI,"Callaita","['4q3ewBCX7sLwd24euuV69X', '0GM7qgcRCORpGnfcN2tCiB']",82,2019-05-31
0RiRZpuVRbi7oqRdSMwhQY,"Sunflower - Spider-Man: Into the Spider-Verse","['246dkjvS1zLTtiykXe5h60', '1zNqQNIdeOUZHb8zbZRFMX']",82,2019-09-06
2JvzF1RMd7lE3KmFlsyZD8,"MIDDLE CHILD","['6l3HvQ5sa6mXTsMTB19rO5']",82,2019-01-23
4CxFN5zON70B3VOPBYbd6P,"you were good to me","['3gIRvgZssIb9aiirIg0nI3', '5JMLG56F1X5mFmWNmS0iAp']",82,2019-05-03
5kcvBnt6DPX3AMEsCx1qDh,"Happiest Year","['6QrQ7OrISRYIfS5mtacaw2']",82,2019-07-12
6v3KW9xbzN5yKLt9YKDYA2,"Señorita","['7n2wHs1TKAczGzO7Dd2rGr', '4nDoRrQiYLoBzwC5BhVJzF']",82,2019-06-19
1DFD5Fotzgn6yYXkYsKiGs,"Piece Of Your Heart","['0xRXCcSX89eobfrshSVdyu', '2nm38smINjms1LtczR0Cei']",82,2019-02-01
5WHTFyqSii0lmT9R21abT8,"Don't Call Me Up","['1MIVXf74SZHmTIp4V4paH4']",82,2019-01-18
64lsIF5pw0sJY0gV5kz0RN,"Can I Call You Tonight?","['6eJa3zG1QZLRB3xgRuyxbm']",82,2019-11-14
6oJ6le65B3SEqPwMRNXWjY,"Higher Love","['23fqKkggKUBHNkbKtXEls4', '6XpaIBNiVzIetEPCWDvAFP']",82,2019-06-28
5ry2OE6R2zPQFDO85XkgRb,"Money In The Grave (Drake ft. Rick Ross)","['3TVXtAsR1Inumwj472S9r4', '1sBkRIssrMs1AbVkOJbc7a']",82,2019-06-15
3lCbsHaN1wCxyDzcNN2x4N,"Si Me Tomo Una Cerveza","['48R2gYdPKtfnfKAzhSVPUx', '7n3wAgh1j3RRbxYzfZTQDF']",82,2020-11-07
33gwZOGJWEZ7dRWPqPxBEZ,"Wolves (feat. Post Malone)","['0c173mlxpT3dSFRgMO8XPh', '246dkjvS1zLTtiykXe5h60']",82,2020-09-04
22Sh5dlwbERqJAq1fZk5b2,"De Cora <3","['1mcTU81TzQhprhouKaTkpq', '1vyhD5VmyZ7KMfW5gqLgo5']",82,2020-11-13
26QApq0cuO9brJigr0C0W4,"HACIENDO QUE ME AMAS","['4q3ewBCX7sLwd24euuV69X']",82,2020-11-27
5dOxHHMOFAbG3VH23t0xNm,"Righteous","['4MCBfE4596Uoi2O4DtmEMz']",82,2020-07-10
5f1joOtoMeyppIcJGZQvqJ,"Be Like That - feat. Swae Lee & Khalid","['3oSJ7TBVCWMDMiYjXNiCKE', '1zNqQNIdeOUZHb8zbZRFMX', '6LuN9FCkKOj5PcnpouEgny']",82,2020-07-10
3UoULw70kMsiVXxW0L3A33,"pov","['66CXWjxzNUsdJxJ2JdwvnR']",82,2020-10-30
7CFfqRW50ffULvBv7lfIIg,"Violent","['2hiq2iBnUik3mrOfEgRSpB']",82,2020-11-23
5KCbr5ndeby4y4ggthdiAb,"Wonder","['7n2wHs1TKAczGzO7Dd2rGr']",82,2020-10-02
792HwhrdO3ErRKL5yRe4Ge,"Invincible","['0eDvMgVFoNV3TpwtrVCoTj']",82,2020-02-07
6FuGJB290AQMAHTfjOYVaK,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior","['6fWVd57NKTalqvmjRd2t8Z', '1uNFoZAHBGtllmzznpCI3s', '1vyhD5VmyZ7KMfW5gqLgo5', '6ASri4ePR7RlsvIQgWPJpS']",82,2020-11-06
0ada5XsQGLPUVbmTCkAP49,"Hate The Other Side (with Marshmello & The Kid Laroi)","['4MCBfE4596Uoi2O4DtmEMz', '64KEffDW9EtZ1y2vBYgq8T', '2tIP7SsRs7vjIcLrU85W8J', '6AgTAQt8XS6jRWi4sX7w49']",82,2020-07-10
22LAwLoDA5b4AaGSkg6bKW,"Blueberry Faygo","['5zctI4wO9XSKS8XwcnqEHk']",82,2020-02-06
4loQgPwJHocL3dFwLfjb1J,"Reloj","['1mcTU81TzQhprhouKaTkpq', '2R21vXR83lH98kGeO99Y66']",82,2020-11-13
3LlT8mKSlzJTxkCkfNxMFr,"Ele É Ele, Eu Sou Eu","['1AL2GKpmRrKXkYIcASuRFa', '5Lv2GUVwqmQBPwrTrxucE5']",82,2020-11-11
4vLBnQtece15fFhqWxZvJP,"Your New Boyfriend","['2XzXLjXRSeFtsic4ieyLJy']",82,2020-12-11
127QTOFJsJQp5LbJbu3A1y,"Toosie Slide","['3TVXtAsR1Inumwj472S9r4']",82,2020-04-03
2Oycxb8QbPkpHTo8ZrmG0B,"Prisoner (feat. Dua Lipa)","['5YGY8feqx7naU7z4HrwZM6', '6M2wZ9GZgrQXHCFfjv46we']",82,2020-11-27
4SFknyjLcyTLJFPKD2m96o,"How You Like That","['41MozSoPIsD1dJM0CLPjZF']",82,2020-10-02
41wtwzCZkXwpnakmwJ239F,"Si Veo a Tu Mamá","['4q3ewBCX7sLwd24euuV69X']",82,2020-02-28
0AUvWawuP0ibk4SQ3sIZjk,"Daisy","['3PyJHH2wyfQK3WZrk9rpmP']",82,2020-07-09
39LLxExYz6ewLAcYrzQQyP,"Levitating","['6M2wZ9GZgrQXHCFfjv46we']",82,2020-03-27
6IBcOGPsniK3Pso1wHIhew,"Forever After All","['718COspgdWOnwOFpJHRZHS']",82,2020-10-23
1uA7fD01YlQr1Rm0oyNB4H,"Pulei na Piscina - Ao Vivo","['6m6e7D2TnV0aYMllFFwMxu']",82,2020-08-21
